t,x,y,yaw,yaw_rate,vx,vy,z_s,vz_s,pitch,roll,steer,z_u_FL,z_u_FR,z_u_RL,z_u_RR,Fz_FL,Fz_FR,Fz_RL,Fz_RR,Fx_FL,Fx_FR,Fx_RL,Fx_RR,Fy_FL,Fy_FR,Fy_RL,Fy_RR,kappa_FL,kappa_FR,kappa_RL,kappa_RR,alpha_FL,alpha_FR,alpha_RL,alpha_RR,alpha_dyn_FL,alpha_dyn_FR,alpha_dyn_RL,alpha_dyn_RR,w_FL,w_FR,w_RL,w_RR,airborne
0.44,6.59696537405475,0.0,0.0,0.0,14.952490461214724,0.0,0.38158701847026766,-0.00012723847782084824,-0.0008173089812073003,0.0,0.0,0.3142344590084367,0.3142344590084367,0.3159046769135737,0.3159046769135737,3468.4190181439258,3468.4190181439258,3100.971079013787,3100.971079013787,0.9823544482711843,0.9823544482711843,73.70794895526203,73.70794895526203,-0.0,-0.0,-0.0,-0.0,1.6829861229765906e-05,1.6829861229765906e-05,0.0013938823592734516,0.0013938823592734516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3113397259219,45.3113397259219,45.37373476938126,45.37373476938126,False
0.45,6.7464849302471706,0.0,0.0,0.0,14.951420787517343,0.0,0.3815856599112302,-0.00014392309562527952,-0.0008056240570627082,0.0,0.0,0.3142313793793209,0.3142313793793209,0.3159068476576804,0.3159068476576804,3469.0965365494085,3469.0965365494085,3100.493515310315,3100.493515310315,0.9822927203283018,0.9822927203283018,73.70838028103942,73.70838028103942,-0.0,-0.0,-0.0,-0.0,1.682593615228804e-05,1.682593615228804e-05,0.0013940811485050656,0.0013940811485050656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.30809805808757,45.30809805808757,45.370497822365415,45.370497822365415,False
0.46,6.895993790010565,0.0,0.0,0.0,14.95035117547843,0.0,0.38158415096459414,-0.0001573224586804646,-0.000794255368044003,0.0,0.0,0.314228708127126,0.314228708127126,0.31590862383844326,0.31590862383844326,3469.6842120322835,3469.6842120322835,3100.1027555424866,3100.1027555424866,0.9822307573283516,0.9822307573283516,73.70879427129545,73.70879427129545,-0.0,-0.0,-0.0,-0.0,1.6822388562558644e-05,1.6822388562558644e-05,0.0013942450065507715,0.0013942450065507715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.304856594227424,45.304856594227424,45.367259478639454,45.367259478639454,False
0.47,7.045491953964455,0.0,0.0,0.0,14.949281625770713,0.0,0.3815825242106303,-0.00016749870377386617,-0.0007833493423027487,0.0,0.0,0.3142264393886474,0.3142264393886474,0.31591002368699594,0.31591002368699594,3470.183334497572,3470.183334497572,3099.7947888608956,3099.7947888608956,0.9821681545306407,0.9821681545306407,73.70918447116614,73.70918447116614,-0.0,-0.0,-0.0,-0.0,1.6819205611125568e-05,1.6819205611125568e-05,0.0013943753859801081,0.0013943753859801081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.30161533579429,45.30161533579429,45.364019806387184,45.364019806387184,False
0.48,7.194979422737572,0.0,0.0,0.0,14.948212139555595,0.0,0.38158081138610467,-0.00017455755412269818,-0.0007730273636698896,0.0,0.0,0.3142245617272916,0.3142245617272916,0.3159110696012858,0.3159110696012858,3470.596419995857,3470.596419995857,3099.5646877171303,3099.5646877171303,0.9821045432234173,0.9821045432234173,73.70954559289682,73.70954559289682,-0.0,-0.0,-0.0,-0.0,1.681636995201652e-05,1.681636995201652e-05,0.001394474134535522,0.001394474134535522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.29837428551835,45.29837428551835,45.360778893156834,45.360778893156834,False
0.49,7.344456196972485,0.0,0.0,0.0,14.94714271842908,0.0,0.38157904297409967,-0.00017864314048906112,-0.0007633868011814848,0.0,0.0,0.3142230589603129,0.3142230589603129,0.3159117872572365,0.3159117872572365,3470.927028731169,3470.927028731169,3099.4068034079714,3099.4068034079714,0.9820395947889229,0.9820395947889229,73.70987346858429,73.70987346858429,-0.0,-0.0,-0.0,-0.0,1.6813860583429446e-05,1.6813860583429446e-05,0.0013945434154976864,0.0013945434154976864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.295133447281415,45.295133447281415,45.35753684208354,45.35753684208354,False
0.5,7.4939222773296565,0.0,0.0,0.0,14.946073364364523,0.0,0.38157724784668573,-0.00017993262882936206,-0.0007545023054061446,0.0,0.0,0.3142219109634352,0.3142219109634352,0.31591220477287824,0.31591220477287824,3471.1795880442564,3471.1795880442564,3099.3149499667916,3099.3149499667916,0.9819730235394221,0.9819730235394221,73.710164988834,73.710164988834,-0.0,-0.0,-0.0,-0.0,1.681165364207892e-05,1.681165364207892e-05,0.0013945856321917966,0.0013945856321917966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.291892825979495,45.291892825979495,45.35429376829136,45.35429376829136,False
0.51,7.6433776644909255,0.0,0.0,0.0,14.945004079653636,0.0,0.38157545296182943,-0.00017863076265010774,-0.0007464273184797107,0.0,0.0,0.3142210944429291,0.3142210944429291,0.3159123519330845,0.3159123519330845,3471.3592225555976,3471.3592225555976,3099.2825747214183,3099.2825747214183,0.981904588613819,0.981904588613819,73.71041803031204,73.71041803031204,-0.0,-0.0,-0.0,-0.0,1.6809723148083544e-05,1.6809723148083544e-05,0.00139460335747784,0.00139460335747784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.28865242737776,45.28865242737776,45.35104979551709,45.35104979551709,False
0.52,7.792822359162388,0.0,0.0,0.0,14.943934866846787,0.0,0.3815736831148859,-0.0001749644196263877,-0.000739195747652042,0.0,0.0,0.3142205836668902,0.3142205836668902,0.3159122594806119,0.3159122594806119,3471.4715932841577,3471.4715932841577,3099.3029142653827,3099.3029142653827,0.9818340949235106,0.9818340949235106,73.71063137459755,73.71063137459755,-0.0,-0.0,-0.0,-0.0,1.6808041693592744e-05,1.6808041693592744e-05,0.0013945992688679367,0.0013945992688679367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.28541225796089,45.28541225796089,45.347805052988186,45.347805052988186,False
0.53,7.942256362076691,0.0,0.0,0.0,14.942865728693771,0.0,0.38157196074407385,-0.00016917727251387893,-0.0007328237555185947,0.0,0.0,0.31422035114907554,0.31422035114907554,0.31591195847732806,0.31591195847732806,3471.522747203385,3471.522747203385,3099.3691349878304,3099.3691349878304,0.9817613930282738,0.9817613930282738,73.71080462084296,73.71080462084296,-0.0,-0.0,-0.0,-0.0,1.6806581067872107e-05,1.6806581067872107e-05,0.0013945760897363672,0.0013945760897363672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2821723247819,45.2821723247819,45.34455967257924,45.34455967257924,False
0.54,8.091679673994735,0.0,0.0,0.0,14.941796668085944,0.0,0.38157030578848405,-0.0001615246342119806,-0.0007273116238347052,0.0,0.0,0.31422036828017735,0.31422036828017735,0.3159114797378651,0.3159114797378651,3471.518978360986,3471.518978360986,3099.474457669682,3099.474457669682,0.9816863784436519,0.9816863784436519,73.71093809484925,73.71093809484925,-0.0,-0.0,-0.0,-0.0,1.6805312823450807e-05,1.6805312823450807e-05,0.001394536536924495,0.001394536536924495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.27893263531241,45.27893263531241,45.34131378626329,45.34131378626329,False
0.55,8.241092295706808,0.0,0.0,0.0,14.940727688000685,0.0,0.3815687355964224,-0.00015226855626323345,-0.0007226456517894702,0.0,0.0,0.3142206059028398,0.3142206059028398,0.3159108533364438,0.3159108533364438,3471.4667013752496,3471.4667013752496,3099.6122659823654,3099.6122659823654,0.981608989987329,0.981608989987329,73.71103275628967,73.71103275628967,-0.0,-0.0,-0.0,-0.0,1.6804208773789093e-05,1.6804208773789093e-05,0.001394483274875429,0.001394483274875429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.275693197296924,45.275693197296924,45.338067523866876,45.338067523866876,False
0.56,8.390494228033191,0.0,0.0,0.0,14.939658791448826,0.0,0.3815672648812523,-0.00014167323932417987,-0.0007188000537536194,0.0,0.0,0.31422103482803737,0.31422103482803737,0.31591010818629356,0.31591010818629356,3471.372337831782,3471.372337831782,3099.7761990154204,3099.7761990154204,0.9815292076197919,0.9815292076197919,73.7110901062169,73.7110901062169,-0.0,-0.0,-0.0,-0.0,1.680324142849473e-05,1.680324142849473e-05,0.0013944188763077097,0.0013944188763077097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2724540186132,45.2724540186132,45.33482101113096,45.33482101113096,False
0.57,8.539885471824222,0.0,0.0,0.0,14.938589981425801,0.0,0.38156590572136967,-0.00013000080342704304,-0.000715738825725338,0.0,0.0,0.31422162629163347,0.31422162629163347,0.31590927168994004,0.31590927168994004,3471.24221584064,3471.24221584064,3099.9602282131946,3099.9602282131946,0.9814470497270948,0.9814470497270948,73.71111209651751,73.71111209651751,-0.0,-0.0,-0.0,-0.0,1.6802384364391537e-05,1.6802384364391537e-05,0.0013943457893123123,0.0013943457893123123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.269215107141,45.269215107141,45.33157436807474,45.33157436807474,False
0.58,8.689266027959931,0.0,0.0,0.0,14.937521260866884,0.0,0.38156466760051605,-0.00011750745534864854,-0.0007134175539024613,0.0,0.0,0.3142223523510093,0.3142223523510093,0.31590836945765405,0.31590836945765405,3471.0824827779543,3471.0824827779543,3100.158719316113,3100.158719316113,0.981362569868188,0.981362569868188,73.71110104241707,73.71110104241707,-0.0,-0.0,-0.0,-0.0,1.680161253288305e-05,1.680161253288305e-05,0.0013942663106491409,0.0013942663106491409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.26597647064033,45.26597647064033,45.328327707653074,45.328327707653074,False
0.59,8.83863589734924,0.0,0.0,0.0,14.936452632607065,0.0,0.38156355748431475,-0.00010444008027731371,-0.0007117851429409822,0.0,0.0,0.31422318622260514,0.31422318622260514,0.31590742509053016,0.31590742509053016,3470.899031026872,3470.899031026872,3100.3664800833685,3100.3664800833685,0.9812758533323889,0.9812758533323889,73.71105953959731,73.71105953959731,-0.0,-0.0,-0.0,-0.0,1.680090251035767e-05,1.680090251035767e-05,0.0013941825649469676,0.0013941825649469676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.262738116641195,45.262738116641195,45.32508113469576,45.32508113469576,False
0.6,8.987995080928757,0.0,0.0,0.0,14.935384099345734,0.0,0.38156257992869247,-9.103327535637275e-05,-0.0007107854454599423,0.0,0.0,0.31422410256203714,0.31422410256203714,0.31590646002400985,0.31590646002400985,3470.6974363518316,3470.6974363518316,3100.5787947178364,3100.5787947178364,0.9811870132298426,0.9811870132298426,73.710990386472,73.710990386472,-0.0,-0.0,-0.0,-0.0,1.680023268839522e-05,1.680023268839522e-05,0.0013940964894285702,0.0013940964894285702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.25950005234513,45.25950005234513,45.321834745111815,45.321834745111815,False
0.61,9.137343579661284,0.0,0.0,0.0,14.93431566361641,0.0,0.3815617372157164,-7.75068336917344e-05,-0.0007103587781721791,0.0,0.0,0.31422507768915653,0.31422507768915653,0.31590549342714974,0.31590549342714974,3470.482908385567,3470.482908385567,3100.7914460270604,3100.7914460270604,0.9810961865953692,0.9810961865953692,73.71089651248285,73.71089651248285,-0.0,-0.0,-0.0,-0.0,1.6799583414092694e-05,1.6799583414092694e-05,0.0013940098237407348,0.0013940098237407348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.256262284539794,45.256262284539794,45.31858862534041,45.31858862534041,False
0.62,9.28668139453402,0.0,0.0,0.0,14.933247327761526,0.0,0.38156102951233467,-6.406367914276751e-05,-0.0007104433136187109,0.0,0.0,0.31422608976099886,0.31422608976099886,0.31590454215256863,0.31590454215256863,3470.260252580254,3470.260252580254,3101.0007264349038,3101.0007264349038,0.9810035304015408,0.9810035304015408,73.71078091306097,73.71078091306097,-0.0,-0.0,-0.0,-0.0,1.679893708131675e-05,1.679893708131675e-05,0.001393924104431805,0.001393924104431805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.25302481952668,45.25302481952668,45.315342852027676,45.315342852027676,False
0.63,9.436008526556552,0.0,0.0,0.0,14.932179093912325,0.0,0.3815604550475408,-5.088824473739175e-05,-0.0007109763398297222,0.0,0.0,0.31422711889603605,0.31422711889603605,0.31590362073176675,0.31590362073176675,3470.0338428720725,3470.0338428720725,3101.2034390113176,3101.2034390113176,0.9809092173947562,0.9809092173947562,73.71064659124406,73.71064659124406,-0.0,-0.0,-0.0,-0.0,1.679827817440485e-05,1.679827817440485e-05,0.0013938406635869644,0.0013938406635869644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2497876630621,45.2497876630621,45.31209749190722,45.31209749190722,False
0.64,9.585324976758663,0.0,0.0,0.0,14.931110963973708,0.0,0.3815600103035926,-3.8145280906655075e-05,-0.0007118953833032123,0.0,0.0,0.3142281472535042,0.3142281472535042,0.31590274141038993,0.31590274141038993,3469.807604229085,3469.807604229085,3101.3968897142186,3101.3968897142186,0.980813432204777,0.980813432204777,73.71049650631518,73.71049650631518,-0.0,-0.0,-0.0,-0.0,1.6797593275355585e-05,1.6797593275355585e-05,0.0013937606311303352,0.0013937606311303352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.246550820311604,45.246550820311604,45.30885260186162,45.30885260186162,False
0.65,9.73463074618799,0.0,0.0,0.0,14.930042939613877,0.0,0.3815596902170773,-2.5979073961343556e-05,-0.000713139193466779,0.0,0.0,0.314229159071835,0.314229159071835,0.3159019142179949,0.3159019142179949,3469.5850041962995,3469.5850041962995,3101.578872041124,3101.578872041124,0.9807163675042362,0.9807163675042362,73.71033352951918,73.71033352951918,-0.0,-0.0,-0.0,-0.0,1.6796871034252084e-05,1.6796871034252084e-05,0.0013936849402987751,0.0013936849402987751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.24331429581718,45.24331429581718,45.30560822914191,45.30560822914191,False
0.66,9.883925835907656,0.0,0.0,0.0,14.92897502225854,0.0,0.3815594883858425,-1.4513050336371828e-05,-0.0007146485892588869,0.0,0.0,0.3142301406703859,0.3142301406703859,0.3159011470669506,0.3159011470669506,3469.3690525151046,3469.3690525151046,3101.74764527087,3101.74764527087,0.9806182202904189,0.9806182202904189,73.71016040640343,73.71016040640343,-0.0,-0.0,-0.0,-0.0,1.6796102107897827e-05,1.6796102107897827e-05,0.0013936143357931616,0.0013936143357931616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2400780934769,45.2400780934769,45.30236441172199,45.30236441172199,False
0.67,10.033210246993814,0.0,0.0,0.0,14.927907213089332,0.0,0.38155939727807203,-3.8497381093232225e-06,-0.0007163671706296321,0.0,0.0,0.3142310804187385,0.3142310804187385,0.3159004458752702,0.3159004458752702,3469.162307877537,3469.162307877537,3101.901907440555,3101.901907440555,0.9805191884952701,0.9805191884952701,73.70997972615699,73.70997972615699,-0.0,-0.0,-0.0,-0.0,1.6795279074027045e-05,1.6795279074027045e-05,0.0013935493841463593,0.0013935493841463593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.23684221653626,45.23684221653626,45.29912117876584,45.29912117876584,False
0.68,10.182483980533224,0.0,0.0,0.0,14.926839513046202,0.0,0.38155940844009034,5.928945860830616e-06,-0.0007182418996191711,0.0,0.0,0.3142319686778413,0.3142319686778413,0.31589981470839146,0.31589981470839146,3468.966890874915,3468.966890874915,3102.0407641538827,3102.0407641538827,0.9804194678431446,0.9804194678431446,73.7097938969417,73.7097938969417,-0.0,-0.0,-0.0,-0.0,1.679439632357687e-05,1.679439632357687e-05,0.0013934904858440556,0.0013934904858440556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.23360666759043,45.23360666759043,45.295878551185915,45.295878551185915,False
0.69,10.331747037620863,0.0,0.0,0.0,14.925771922833283,0.0,0.3815595126998109,1.4761117167835735e-05,-0.0007202235572311854,0.0,0.0,0.3142327977172069,0.3142327977172069,0.3158992559352129,0.3158992559352129,3468.7845022144825,3468.7845022144825,3102.163694253166,3102.163694253166,0.980319248933426,0.980319248933426,73.7096051274262,73.7096051274262,-0.0,-0.0,-0.0,-0.0,1.6793449934462114e-05,1.6793449934462114e-05,0.0013934378887864084,0.0013934378887864084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.230371448596365,45.230371448596365,45.292636542272554,45.292636542272554,False
0.7,10.480999419357605,0.0,0.0,0.0,14.924704442927906,0.0,0.3815597003630839,2.2604089009861533e-05,-0.0007222670835895559,0.0,0.0,0.31423356161225324,0.31423356161225324,0.3158987703940136,0.3158987703940136,3468.61644530429,3468.61644530429,3102.2705133170125,3102.2705133170125,0.9802187147803747,0.9802187147803747,73.70941541385534,73.70941541385534,-0.0,-0.0,-0.0,-0.0,1.6792437534580247e-05,1.6792437534580247e-05,0.0013933917026926095,0.0013933917026926095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.227136560893896,45.227136560893896,45.289395158375214,45.289395158375214,False
0.71,10.630241126848007,0.0,0.0,0.0,14.923637073592355,0.0,0.3815599614005668,2.9433317624779838e-05,-0.0007243318098628265,0.0,0.0,0.31423425612570427,0.31423425612570427,0.31589835756425244,0.31589835756425244,3468.463652345064,3468.463652345064,3102.3613358644666,3102.3613358644666,0.9801180385922995,0.9801180385922995,73.70922653196193,73.70922653196193,-0.0,-0.0,-0.0,-0.0,1.6791358153922602e-05,1.6791358153922602e-05,0.00139335191408464,0.00139335191408464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.22390200523459,45.22390200523459,45.28615439961803,45.28615439961803,False
0.72,10.779472161198239,0.0,0.0,0.0,14.922569814887895,0.0,0.38156028562310473,3.5241164518559146e-05,-0.000726381591179841,0.0,0.0,0.31423487857675547,0.31423487857675547,0.3158980157406253,0.3158980157406253,3468.3267131137995,3468.3267131137995,3102.436537062434,3102.436537062434,0.9800173818394201,0.9800173818394201,73.70904003383524,73.70904003383524,-0.0,-0.0,-0.0,-0.0,1.6790212070072275e-05,1.6790212070072275e-05,0.0013933184015368792,0.0013933184015368792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.220667781817326,45.220667781817326,45.28291426063393,45.28291426063393,False
0.73,10.928692523514139,0.0,0.0,0.0,14.921502666690674,0.0,0.38156066284396517,4.003551153483024e-05,-0.0007283848502601057,0.0,0.0,0.3142354277014621,0.3142354277014621,0.31589774220615807,0.31589774220615807,3468.2059056783364,3468.2059056783364,3102.4967146452277,3102.4967146452277,0.9799168928321892,0.9799168928321892,73.70885724855532,73.70885724855532,-0.0,-0.0,-0.0,-0.0,1.6789000654109618e-05,1.6789000654109618e-05,0.0013932909508898408,0.0013932909508898408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.21743389032941,45.21743389032941,45.279674731302585,45.279674731302585,False
0.74,11.077902214899453,0.0,0.0,0.0,14.920435628709077,0.0,0.3815610830266359,4.383826380708022e-05,-0.0007303145417645185,0.0,0.0,0.3142359035075424,0.3142359035075424,0.31589753340152027,0.31589753340152027,3468.10122834068,3468.10122834068,3102.5426516655443,3102.5426516655443,0.9798167055315244,0.9798167055315244,73.70867928672152,73.70867928672152,-0.0,-0.0,-0.0,-0.0,1.6787726215140266e-05,1.6787726215140266e-05,0.0013932692701875537,0.0013932692701875537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.21420032999219,45.21420032999219,45.276435797479905,45.276435797479905,False
0.75,11.22710123645425,0.0,0.0,0.0,14.91936870050215,0.0,0.3815615364172318,4.6683774149594025e-05,-0.0007321480474577256,0.0,0.0,0.3142363071264928,0.3142363071264928,0.31589738508814924,0.31589738508814924,3468.0124321715857,3468.0124321715857,3102.5752806071705,3102.5752806071705,0.9797169386336139,0.9797169386336139,73.7085070477336,73.7085070477336,-0.0,-0.0,-0.0,-0.0,1.678639184689825e-05,1.678639184689825e-05,0.0013932530041098885,0.0013932530041098885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.21096709960989,45.21096709960989,45.273197441707715,45.273197441707715,False
0.76,11.376289589273517,0.0,0.0,0.0,14.918301881498671,0.0,0.3815620136608852,4.8617220564640905e-05,-0.0007338670121847776,0.0,0.0,0.3142366406656215,0.3142366406656215,0.3158972925031662,0.3158972925031662,3467.9390535632706,3467.9390535632706,3102.5956493034337,3102.5956493034337,0.9796176951405492,0.9796176951405492,73.70834122996683,73.70834122996683,-0.0,-0.0,-0.0,-0.0,1.678500128249844e-05,1.678500128249844e-05,0.0013932417477296908,0.0013932417477296908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.20773419762086,45.20773419762086,45.26995964389457,45.26995964389457,False
0.77,11.525467274445967,0.0,0.0,0.0,14.917235171016571,0.0,0.3815625059018017,4.969296632614605e-05,-0.0007354571304243201,0.0,0.0,0.3142369070622939,0.3142369070622939,0.31589725050445533,0.31589725050445533,3467.880446295345,3467.880446295345,3102.604889019831,3102.604889019831,0.9795190620125008,0.9795190620125008,73.7081823428902,73.7081823428902,-0.0,-0.0,-0.0,-0.0,1.6783558752579587e-05,1.6783558752579587e-05,0.0013932350594377033,0.0013932350594377033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.20450162214997,45.20450162214997,45.266722381959724,45.266722381959724,False
