t,x,vx,z_s,vz_s,pitch,pitch_rate,z_u_FL,z_u_FR,z_u_RL,z_u_RR,Fz_FL,Fz_FR,Fz_RL,Fz_RR,ground_FL,ground_RL,airborne
3.64,55.483574452433906,15.416470735794054,0.3820132592036061,-0.004345197740834154,-0.00038849588475570526,-0.0026675979606006557,0.31422869233948586,0.31422869233948586,0.3159542135295569,0.3159542135295569,3469.6876853131143,3469.6876853131143,3090.0730234974894,3090.0730234974894,0.0,0.0,False
3.65,55.63775066560357,15.418771670637879,0.38196898079785235,-0.004496441097741641,-0.0004151961550360484,-0.0026643724978648716,0.31422396321216967,0.31422396321216967,0.31593614034756046,0.31593614034756046,3470.728093322677,3470.728093322677,3094.049123536703,3094.049123536703,0.0,0.0,False
3.66,55.791949881468774,15.42107129226289,0.381923598874869,-0.0045671487740682245,-0.0004416324826769381,-0.0026158903094919105,0.3142193241880643,0.3142193241880643,0.3159200577961704,0.3159200577961704,3471.7486786258555,3471.7486786258555,3097.587284842519,3097.587284842519,0.0,0.0,False
3.67,55.946172087424856,15.423369706778693,0.38187788082579277,-0.004564962720790896,-0.0004673846165973219,-0.002528600101931114,0.31421483105342024,0.31421483105342024,0.3159059826683112,0.3159059826683112,3472.7371682475505,3472.7371682475505,3100.6838129715366,3100.6838129715366,0.0,0.0,False
3.68,56.10041727194306,15.425667022930707,0.38183251640065136,-0.0044977453533805506,-0.000492096188814308,-0.0024088134879032513,0.3142105338341929,0.3142105338341929,0.31589389881658364,0.31589389881658364,3473.6825564775663,3473.6825564775663,3103.3422603516024,3103.3422603516024,0.0,0.0,False
3.69,56.25468542458749,15.427963350257164,0.3817881161972741,-0.004373443069063025,-0.0005154728798548845,-0.0022626147806541616,0.31420647640709576,0.31420647640709576,0.3158837612517541,0.3158837612517541,3474.5751904389367,3474.5751904389367,3105.572524614101,3105.572524614101,0.0,0.0,False
3.7,56.40897653601464,15.430258797434472,0.3817452114474134,-0.0041999633554642155,-0.0005372797571441386,-0.002095785718097708,0.31420269624229313,0.31420269624229313,0.3158755002081114,0.3158755002081114,3475.406826695514,3475.406826695514,3107.389954215497,3107.389954215497,0.0,0.0,False
3.71,56.56329059795728,15.432553470814247,0.3817042549625366,-0.003985065775138746,-0.0005573379330321945,-0.0019137445577156543,0.31419922427166513,0.31419922427166513,0.31586902511635534,0.31586902511635534,3476.170660233674,3476.170660233674,3108.8144744018286,3108.8144744018286,0.0,0.0,False
3.72,56.71762760319467,15.434847473152102,0.3816656231000786,-0.0037362668803081014,-0.0005755206826342986,-0.0017214988094947166,0.3141960848748124,0.3141960848748124,0.3158642284331369,0.3158642284331369,3476.861327541281,3476.861327541281,3109.869744709889,3109.869744709889,0.0,0.0,False
3.73,56.871987545511075,15.437140902525593,0.3816296186114468,-0.0034607589063941416,-0.0005917491536036031,-0.001523610734091558,0.31419329597352036,0.31419329597352036,0.3158609892846011,0.3158609892846011,3477.4748858255243,3477.4748858255243,3110.582357387761,3110.582357387761,0.0,0.0,False
3.74,57.02637041964435,15.439433851436307,0.38159647423551335,-0.0031653419118802275,-0.000605987790660758,-0.0013241746250785486,0.31419086922427614,0.31419086922427614,0.3158591768892232,0.3158591768892232,3478.0087706592535,3478.0087706592535,3110.981084370896,3110.981084370896,0.0,0.0,False
3.75,57.180776221226395,15.441726406088861,0.3815663569054559,-0.002856368875573996,-0.0006182395874759467,-0.0011268048154858483,0.3141888102975806,0.3141888102975806,0.3158586537327584,0.3158586537327584,3478.461734532269,3478.461734532269,3111.0961787931556,3111.0961787931556,0.0,0.0,False
3.76,57.335204946717276,15.444018645838023,0.3815393724423774,-0.002539703130011988,-0.0006285412676231782,-0.0009346332976285909,0.31418711923225123,0.31418711923225123,0.3158592784751957,0.3158592784751957,3478.833768904732,3478.833768904732,3110.9587354569535,3110.9587354569535,0.0,0.0,False
3.77,57.489656593334686,15.446310642793534,0.3815155706159162,-0.002220687400788862,-0.000636958485065348,-0.0007503158189088985,0.31418579085261905,0.31418579085261905,0.3158609085761482,0.3158609085761482,3479.126012423812,3479.126012423812,3110.600113247404,3110.600113247404,0.0,0.0,False
3.78,57.644131158980066,15.448602461571216,0.3814949504598037,-0.0019041236350099593,-0.0006435811232181322,-0.0005760453123170329,0.31418481523647984,0.31418481523647984,0.31586340263109575,0.31586340263109575,3479.340647974438,3479.340647974438,3110.0514211589393,3110.0514211589393,0.0,0.0,False
3.79,57.79862864216305,15.450894159178054,0.38147746573884805,-0.0015942627366476423,-0.0006485187602913263,-0.0004135715360748414,0.31418417822183525,0.31418417822183525,0.3158666224162826,0.3158666224162826,3479.4807911962475,3479.4807911962475,3109.34306841783,3109.34306841783,0.0,0.0,False
3.8,57.95314904192526,15.453185785018317,0.38146303047288027,-0.0012948032809289125,-0.0006518963575012818,-0.0002642258296042584,0.31418386194083486,0.31418386194083486,0.31587043464486414,0.31587043464486414,3479.5503730163337,3479.5503730163337,3108.5043781298928,3108.5043781298928,0.0,0.0,False
3.81,58.10769235776475,15.45547738100758,0.38145152443263586,-0.0010088982524958038,-0.0006538502160447196,-0.00012894994014645545,0.3141838453698722,0.3141838453698722,0.315874712441072,0.315874712441072,3479.5540186281182,3479.5540186281182,3107.5632629641605,3107.5632629641605,0.0,0.0,False
3.82,58.26225858956213,15.457768981781275,0.3814427985321595,-0.0007391688413431277,-0.0006545242385535833,-8.32793335546573e-06,0.31418410488547577,0.31418410488547577,0.31587933654274936,0.31587933654274936,3479.4969251953344,3479.4969251953344,3106.545960595145,3106.545960595145,0.0,0.0,False
3.83,58.416847737509194,15.46006061498456,0.3814366800519751,-0.0004877243347793486,-0.0006540665212190885,9.737973038740135e-05,0.314184614816442,0.314184614816442,0.3158841962455993,0.3158841962455993,3479.384740382764,3479.384740382764,3105.476825968152,3105.476825968152,0.0,0.0,False
3.84,58.57145980204066,15.462352301630569,0.3814329776368006,-0.00025618716117531735,-0.0006526262939633082,0.00018820079664043482,0.3141853479835541,0.3141853479835541,0.31588919010492295,0.31588919010492295,3479.223443618107,3479.223443618107,3104.3781769169555,3104.3781769169555,0.0,0.0,False
3.85,58.72609478376992,15.464644056514542,0.3814314860208932,-4.57221703583908e-05,-0.000650351218009003,0.00026441525671301987,0.3141862762191963,0.3141862762191963,0.3158942264125207,0.3158942264125207,3479.019231776814,3479.019231776814,3103.270189245453,3103.270189245453,0.0,0.0,False
3.86,58.88075268342913,15.466935888671836,0.38143199044307935,0.00014293072550572702,-0.0006473850429928656,0.0003265195052141149,0.3141873708601806,0.3141873708601806,0.3158992234678316,0.3158992234678316,3478.7784107602683,3478.7784107602683,3102.1708370770484,3102.1708370770484,0.0,0.0,False
3.87,59.03543350181401,15.469227801868602,0.38143427072204555,0.0003094213794629462,-0.0006438656194052165,0.00037519120909927347,0.3141886032081315,0.3141886032081315,0.3159041096633181,0.3159041096633181,3478.5072942110683,3478.5072942110683,3101.095874070019,3101.095874070019,0.0,0.0,False
3.88,59.190137239733794,15.471519795114574,0.3814381049705025,0.0004537524807670049,-0.0006399232566249758,0.00041125539747275053,0.3141899449528131,0.3141899449528131,0.31590882340462256,0.31590882340462256,3478.2121103811205,3478.2121103811205,3100.0588509830395,3100.0588509830395,0.0,0.0,False
3.89,59.34486389796614,15.473811863188237,0.381443272934284,0.0005762415852416462,-0.0006356794121421307,0.0004356521985977122,0.3141913685547907,0.3141913685547907,0.3159133128861529,0.3159133128861529,3477.8989179460527,3477.8989179460527,3099.071165046371,3099.071165046371,0.0,0.0,False
3.9,59.49961347721761,15.47610399716565,0.3814495589492943,0.0006774827580777091,-0.0006312456936977992,0.000449406570656484,0.31419284758480953,0.31419284758480953,0.3159175357425569,0.3159175357425569,3477.5735313419063,3477.5735313419063,3098.1421366374907,3098.1421366374907,0.0,0.0,False
3.91,59.65438597808912,15.47839618494492,0.38145675451542305,0.0007583084168161578,-0.0006267231529903114,0.0004536002967713045,0.31419435701820825,0.31419435701820825,0.31592145859604814,0.31592145859604814,3477.241455994189,3477.241455994189,3097.2791088694116,3097.2791088694116,0.0,0.0,False
3.92,59.809181401046864,15.480688411759393,0.38146466049208966,0.0008197518956895369,-0.00062220184725156,0.00044934644345402913,0.3141958734835634,0.3141958734835634,0.31592505651879627,0.31592505651879627,3476.9078336160496,3476.9078336160496,3096.487565864825,3096.487565864825,0.0,0.0,False
3.93,59.96399974639815,15.482980660673427,0.38147308892495874,0.0008630111857465099,-0.0006177606433408829,0.00043776641563916466,0.31419737546558063,0.31419737546558063,0.3159283124286483,0.3159283124286483,3476.5773975722645,3476.5773975722645,3095.7712656973836,3095.7712656973836,0.0,0.0,False
3.94,60.11884101427203,15.485272913055644,0.3814818645175827,0.0008894142392153575,-0.0006134672379783765,0.00041996968121689693,0.31419884346297744,0.31419884346297744,0.31593121643530975,0.31593121643530975,3476.2544381449666,3476.2544381449666,3095.132384231859,3095.132384231859,0.0,0.0,False
3.95,60.273705204604624,15.487565149025318,0.38149082576528415,0.0009003861622576216,-0.0006093783672861959,0.00039703618385192617,0.3142002601027677,0.3142002601027677,0.31593376515286875,0.31593376515286875,3475.942777391111,3475.942777391111,3094.571666368878,3094.571666368878,0.0,0.0,False
3.96,60.42859231712881,15.489857347868508,0.3814998257715272,0.0008974185583264496,-0.0006055401788631487,0.00037000141500259057,0.31420161021293175,0.31420161021293175,0.3159359609931837,0.3159359609931837,3475.645753155019,3475.645753155019,3094.0885814995854,3094.0885814995854,0.0,0.0,False
3.97,60.583502351367706,15.492149488421202,0.3815087327693447,0.0008820412254078199,-0.0006019887401217612,0.0003398440745039038,0.31420288085593984,0.31420288085593984,0.3159378114532377,0.3159378114532377,3475.366211693239,3475.366211693239,3093.6814802877134,3093.6814802877134,0.0,0.0,False
3.98,60.738435306632034,15.494441549417704,0.3815174303721466,0.0008557963550122433,-0.0005987506575050273,0.00030747621377301973,0.3142040613260116,0.3142040613260116,0.315939328408114,0.315939328408114,3475.1065082774544,3475.1065082774544,3093.347750214922,3093.347750214922,0.0,0.0,False
3.99,60.89339118202066,15.496733509802974,0.3815258175794474,0.0008202153292705775,-0.0005958437824105591,0.0002737357264733964,0.31420514311330194,0.31420514311330194,0.31594052741978096,0.31594052741978096,3474.868515073576,3474.868515073576,3093.0839676481924,3093.0839676481924,0.0,0.0,False
4.0,61.048369976424084,15.49902534900846,0.3815338085637799,0.0007767981652083492,-0.0005932779811231653,0.00023938102808895224,0.31420611983845254,0.31420611983845254,0.31594142707042816,0.31594142707042816,3474.6536355404455,3474.6536355404455,3092.886044505808,3092.886044505808,0.0,0.0,False
4.01,61.20337168853065,15.501317047191348,0.3815413322653284,0.000726995612422914,-0.0005910559477361083,0.00020508774800287384,0.314206987161102,0.314206987161102,0.31594204832769207,0.31594204832769207,3474.4628245575605,3474.4628245575605,3092.749367907748,3092.749367907748,0.0,0.0,False
4.02,61.358396316834686,15.503608585437851,0.3815483318206885,0.0006721938720931144,-0.0005891740408730119,0.00017144724496761398,0.3142077426660415,0.3142077426660415,0.31594241394774725,0.31594241394774725,3474.296613470871,3474.296613470871,3092.6689314956093,3092.6689314956093,0.0,0.0,False
4.03,61.51344385964677,15.505899945931525,0.38155476385166054,0.0006137018715637158,-0.0005876231269571051,0.0001389667488938733,0.3142083857307202,0.3142083857307202,0.3159425479209545,0.3159425479209545,3474.1551392415627,3474.1551392415627,3092.639457390014,3092.639457390014,0.0,0.0,False
4.04,61.66851431510537,15.50819111208794,0.38156059763918443,0.0005527409996385328,-0.0005863894147668733,0.0001080709282298328,0.3142089173777638,0.3142089173777638,0.3159424749635516,0.3159424749635516,3474.0381768919683,3474.0381768919683,3092.6555080186513,3092.6555080186513,0.0,0.0,False
4.05,61.82360768118974,15.510482068657495,0.38156581420644115,0.0004904371831073023,-0.0005854552680265786,7.91046823842913e-05,0.31420934011607593,0.31420934011607593,0.31594222005774975,0.31594222005774975,3473.945174463299,3473.945174463299,3092.7115872950594,3092.7115872950594,0.0,0.0,False
4.06,61.9787239557336,15.512772801798272,0.38157040533385006,0.0004278151647791029,-0.000584799984770385,5.233696220976131e-05,0.31420965777394627,0.31420965777394627,0.3159418080415817,0.3159418080415817,3473.8752897318236,3473.8752897318236,3092.8022308520353,3092.8022308520353,0.0,0.0,False
4.07,62.13386313643948,15.515063299121167,0.38157437252721277,0.0003657948272071456,-0.0005844005341585603,2.7965428024073203e-05,0.3142098753274059,0.3142098753274059,0.31594126324892313,0.31594126324892313,3473.827427970704,3473.827427970704,3092.9220852369144,3092.9220852369144,0.0,0.0,False
4.08,62.28902522089341,15.517353549709648,0.3815777259586246,0.00030518939415154304,-0.0005842322432867625,6.121763558575362e-06,0.31420999872684885,0.31420999872684885,0.3159406091992901,0.3159406091992901,3473.800280093257,3473.800280093257,3093.0659761561765,3093.0659761561765,0.0,0.0,False
4.09,62.44421020657958,15.519643544116548,0.38158048339805833,0.00024670533337781505,-0.0005842694282924767,-1.3122524873972074e-05,0.3142100347246936,0.3142100347246936,0.3159398683363005,0.3159398683363005,3473.792360567409,3473.792360567409,3093.2289660138936,3093.2289660138936,0.0,0.0,False
4.1,62.59941809089496,15.521933274340425,0.38158266915172717,0.00019094377934085027,-0.0005844859657085021,-2.9749982221005372e-05,0.314209990706589,0.314209990706589,0.3159390618130716,0.3159390618130716,3473.8020445504226,3473.8020445504226,3093.4064011242567,3093.4064011242567,0.0,0.0,False
4.11,62.754648871163624,15.524222733784027,0.38158431302151063,0.00013840329237324993,-0.0005848558015282509,-4.379089612325713e-05,0.31420987452838783,0.31420987452838783,0.31593820932231415,0.31593820932231415,3473.8276037546802,3473.8276037546802,3093.5939490908913,3093.5939490908913,0.0,0.0,False
4.12,62.90990254465041,15.526511917197382,0.38158544929789256,8.948377186237937e-05,-0.0005853533968217313,-5.531693607499626e-05,0.314209694360817,0.314209694360817,0.3159373289684605,0.3159373289684605,3473.8672406202577,3473.8672406202577,3093.7876269386943,3093.7876269386943,0.0,0.0,False
4.13,63.06517910857409,15.528800820607898,0.3815861157970529,4.449134424945032e-05,-0.0005859541099681822,-6.443485554538844e-05,0.31420945854348264,0.31420945854348264,0.31593643717883974,0.31593643717883974,3473.9191204338217,3473.9191204338217,3093.9838206552618,3093.9838206552618,0.0,0.0,False
4.14,63.22047856011983,15.531089441239965,0.38158635295098686,3.6440522019719725e-06,-0.0005866345166484114,-7.12803572432137e-05,0.31420917544955174,0.31420917544955174,0.31593554865066226,0.31593554865066226,3473.9814010986215,3473.9814010986215,3094.179296854307,3094.179296854307,0.0,0.0,False
4.15,63.37580089645062,15.533377777426203,0.38158620295782514,-3.292182131360889e-05,-0.000587372669666841,-7.601220677322753e-05,0.3142088533621689,0.3142088533621689,0.31593467633041933,0.31593467633041933,3474.052260322842,3474.052260322842,3094.3712073077513,3094.3712073077513,0.0,0.0,False
4.16,63.53114611471791,15.535665828512608,0.3815857089979108,-6.51449514118964e-05,-0.0005881483014525181,-7.880666536573192e-05,0.3142085003633872,0.3142085003633872,0.31593383142220227,0.31593383142220227,3474.129920054817,3474.129920054817,3094.5570871155037,3094.5570871155037,0.0,0.0,False
4.17,63.686514212071295,15.537953594759506,0.38158491451966076,-9.303183929169181e-05,-0.0005889429727245823,-7.985229835279944e-05,0.3142081242361309,0.3142081242361309,0.3159330234214186,0.3159330234214186,3474.2126680511997,3474.2126680511997,3094.734847287911,3094.734847287911,0.0,0.0,False
4.18,63.84190518566712,15.540241077240218,0.38158386259782917,-0.00011664948587289853,-0.000589740171307358,-7.934520278850803e-05,0.31420773237946276,0.31420773237946276,0.3159322601704144,0.3159322601704144,3474.298876518197,3474.298876518197,3094.9027625088297,3094.9027625088297,0.0,0.0,False
4.19,63.9973190326761,15.542528277739072,0.3815825953654822,-0.00013611799520577865,-0.0005905253654514359,-7.748468520762858e-05,0.31420733173719906,0.31420733173719906,0.315931547932584,0.315931547932584,3474.3870178162106,3474.3870178162106,3095.0594548315257,3095.0594548315257,0.0,0.0,False
4.2,64.15275575028994,15.544815198650305,0.3815811535198205,-0.00015160321945005464,-0.0005912860162690119,-7.446940907976933e-05,0.314206928739711,0.314206928739711,0.3159308914816745,0.3159308914816745,3474.475677263581,3474.475677263581,3095.203874031608,3095.203874031608,0.0,0.0,False
4.21,64.30821533572683,15.54710184287916,0.38157957590092456,-0.00016330954462940943,-0.0005920115540345092,-7.049402113332192e-05,0.314206529258563,0.314206529258563,0.3159302942031479,0.3159302942031479,3474.56356311614,3474.56356311614,3095.3352753074682,3095.3352753074682,0.0,0.0,False
4.22,64.46369778623628,15.549388213746315,0.3815778991415725,-0.00017147290373585982,-0.0005926933231459044,-6.574625643909376e-05,0.3142061385734818,0.3142061385734818,0.3159297582046502,0.3159297582046502,3474.6495138340106,3474.6495138340106,3095.4531949769616,3095.4531949769616,0.0,0.0,False
4.23,64.61920309910266,15.551674314896715,0.3815761573854763,-0.00017635409127208132,-0.0005933245004993195,-6.040451398033578e-05,0.31420576135100386,0.31420576135100386,0.3159292844328461,0.3159292844328461,3474.732502779153,3474.732502779153,3095.557424773856,3095.557424773856,0.0,0.0,False
4.24,64.77473127164805,15.553960150213511,0.3815743820706035,-0.0001782324411248436,-0.0005938999919105961,-5.463588740040922e-05,0.31420540163404176,0.31420540163404176,0.3159288727941046,0.3159288727941046,3474.8116405108167,3474.8116405108167,3095.647985296994,3095.647985296994,0.0,0.0,False
4.25,64.93028230123426,15.55624572373786,0.38157260177368835,-0.0001773999179167196,-0.0005944163110339203,-4.859462968850709e-05,0.31420506284150584,0.31420506284150584,0.31592852227676027,0.31592852227676027,3474.8861748687177,3474.8861748687177,3095.725099112744,3095.725099112744,0.0,0.0,False
4.26,65.08585618526389,15.558531039595055,0.3815708421115961,-0.0001741556607887155,-0.0005948714449900521,-4.2421025719053195e-05,0.3142047477770578,0.3142047477770578,0.3159282310729171,0.3159282310729171,3474.9554890472846,3474.9554890472846,3095.7891639582367,3095.7891639582367,0.0,0.0,False
4.27,65.24145292118108,15.560816101927315,0.3815691256948649,-0.0001688010080323906,-0.0005952647106359285,-3.624064273463851e-05,0.3142044586460137,0.3142044586460137,0.31592799669800825,0.31592799669800825,3475.019097876988,3475.019097876988,3095.840726438188,3095.840726438188,0.0,0.0,False
4.28,65.39707250647106,15.563100914833548,0.38156747212851516,-0.00016163502117998922,-0.0005955966050932359,-3.0163926008027716e-05,0.3142041970793868,0.3142041970793868,0.3159278161065728,0.3159278161065728,3475.076642534909,3475.076642534909,3095.880456553992,3095.880456553992,0.0,0.0,False
4.29,65.55271493865972,15.565385482316088,0.3815658980550774,-0.00015295051815179605,-0.0005958686538154522,-2.4286104970248173e-05,0.31420396416404905,0.31420396416404905,0.3159276858029467,0.3159276858029467,3475.1278839092115,3475.1278839092115,3095.9091233517242,3095.9091233517242,0.0,0.0,False
4.3,65.70838021531219,15.56766980823452,0.38156441723473405,-0.0001430306168765795,-0.0005960832591194332,-1.8687373965113947e-05,0.3142037604779915,0.3142037604779915,0.3159276019457941,0.3159276019457941,3475.172694841878,3475.172694841878,3095.9275719252987,3095.9275719252987,0.0,0.0,False
4.31,65.86406833403147,15.569953896266401,0.38156304065749497,-0.00013214578347480577,-0.000596243551746733,-1.34333114090783e-05,0.3142035861296874,0.3142035861296874,0.31592756044563064,0.31592756044563064,3475.211051468774,3475.211051468774,3095.9367019612628,3095.9367019612628,0.0,0.0,False
4.32,66.01977929245614,15.57223774987472,0.381561776682417,-0.00012055137264477091,-0.000596353247658534,-8.575501419199291e-06,0.3142034408005915,0.3142034408005915,0.31592755705468917,0.31592755705468917,3475.243023869877,3475.243023869877,3095.9374479683866,3095.9374479683866,0.0,0.0,False
4.33,66.17551308825831,15.574521372281836,0.3815606311990314,-0.00010848564229869892,-0.0005964165119125415,-4.1523228304811885e-06,0.3142033237898526,0.3142033237898526,0.3159275874486763,0.3159275874486763,3475.26876623243,3475.26876623243,3095.9307612912235,3095.9307612912235,0.0,0.0,False
4.34,66.331269719141,15.576804766449609,0.38155960780634657,-9.616821975418362e-05,-0.0005964378311258051,-1.898718794906407e-07,0.31420323406037615,0.31420323406037615,0.31592764730014045,0.31592764730014045,3475.288506717251,3475.288506717251,3095.9175939691054,3095.9175939691054,0.0,0.0,False
4.35,66.48704918283549,15.579087935065239,0.38155870800504005,-8.379899287898907e-05,-0.0005964218956987233,3.297013403798393e-06,0.3142031702854282,0.3142031702854282,0.3159277323433322,0.3159277323433322,3475.302537205797,3475.302537205797,3095.8988844669166,3095.8988844669166,0.0,0.0,False
4.36,66.6428514770985,15.581370880532527,0.3815579313987383,-7.155739646321846e-05,-0.0005963734926661298,6.3036569578671186e-06,0.31420313089504603,0.31420313089504603,0.3159278384305818,0.3159278384305818,3475.311203089876,3475.311203089876,3095.8755452720056,3095.8755452720056,0.0,0.0,False
4.37,66.79867659970938,15.58365360496803,0.38155727590058747,-5.960206172225512e-05,-0.0005962974097543696,8.834404107612868e-06,0.3142031141215907,0.3142031141215907,0.3159279615803416,0.3159279615803416,3475.314893250052,3475.314893250052,3095.848452324854,3095.848452324854,0.0,0.0,False
4.38,66.95452454846722,15.58593611020163,0.38155673794165634,-4.807079517061892e-05,-0.0005961983509607962,1.0901461602659535e-05,0.3142031180438545,0.3142031180438545,0.31592809801714855,0.31592809801714855,3475.314030352018,3475.314030352018,3095.8184362273223,3095.8184362273223,0.0,0.0,False
4.39,67.11039532118794,15.58821839778111,0.38155631267804535,-3.708085208710788e-05,-0.0005960808637357296,1.2523740579491263e-05,0.3142031406292117,0.3142031406292117,0.31592824420385623,0.31592824420385623,3475.309061573435,3475.309061573435,3095.786275151632,3095.786275151632,0.0,0.0,False
4.4,67.26628891570164,15.590500468980167,0.38155599419393726,-2.672946937329243e-05,-0.0005959492776374524,1.3725722025460436e-05,0.3142031797733818,0.3142031797733818,0.3159283968665599,0.3159283968665599,3475.300449856007,3475.300449856007,3095.7526893568297,3095.7526893568297,0.0,0.0,False
4.41,67.42220532984972,15.592782324809454,0.38155577569816723,-1.709462273009644e-05,-0.0005958076541487301,1.453636159285126e-05,0.3142032333374483,0.3142032333374483,0.3159285530126946,0.3159285530126946,3475.2886657613735,3475.2886657613735,3095.7183372071863,3095.7183372071863,0.0,0.0,False
4.42,67.5781445614825,15.595063966030102,0.3815556497122433,-8.235973666468826e-06,-0.0005956597471883343,1.4988047922723782e-05,0.314203299181852,0.314203299181852,0.31592870994283984,0.31592870994283984,3475.274179992558,3475.274179992558,3095.6838125752397,3095.6838125752397,0.0,0.0,False
4.43,67.73410660845674,15.597345393169336,0.3815556082480892,-1.9597287733017136e-07,-0.0005955089737226175,1.5115626023622613e-05,0.31420337519715036,0.31420337519715036,0.3159288652567866,0.3159288652567866,3475.2574566269245,3475.2574566269245,3095.6496435069525,3095.6496435069525,0.0,0.0,False
4.44,67.89009146863337,15.599626606537717,0.3815556429741032,6.998912102286377e-06,-0.0005953583937793007,1.4955494758329024e-05,0.3142034593314006,0.3142034593314006,0.3159290168544501,0.3159290168544501,3475.2389470918733,3475.2389470918733,3095.616292020987,3095.616292020987,0.0,0.0,False
4.45,68.04609913987535,15.60190760624756,0.38155574536845005,1.3336875380870944e-05,-0.0005952106990869888,1.454478514117735e-05,0.3142035496140917,0.3142035496140917,0.3159291629322195,0.3159291629322195,3475.219084899831,3475.219084899831,3095.5841549117113,3095.5841549117113,0.0,0.0,False
4.46,68.20212962004594,15.604188392232224,0.3815559068587846,1.8819385816710527e-05,-0.0005950682095079805,1.3920623961739428e-05,0.3142036441766018,0.3142036441766018,0.31592930197532954,0.31592930197532954,3475.198281147609,3475.198281147609,3095.553565427506,3095.553565427506,0.0,0.0,False
4.47,68.35818290700686,15.606468964265819,0.38155611894789293,2.345976112272129e-05,-0.0005949328763969479,1.3119485250416064e-05,0.31420374126921896,0.31420374126921896,0.31592943274683527,0.31592943274683527,3475.176920771832,3475.176920771832,3095.524795696244,3095.524795696244,0.0,0.0,False
4.48,68.51425899861691,15.608749321983085,0.38155637332497905,2.728172707980346e-05,-0.0005948062920020848,1.2176630296573165e-05,0.3142038392748054,0.3142038392748054,0.31592955427375186,0.31592955427375186,3475.1553595428186,3475.1553595428186,3095.4980597745953,3095.4980597745953,0.0,0.0,False
4.49,68.67035789273052,15.61102946489912,0.3815566619625628,3.03179836129919e-05,-0.0005946897040264237,1.1125635327277105e-05,0.3142039367192289,0.3142039367192289,0.31592966583089577,0.31592966583089577,3475.133921769642,3475.133921769642,3095.4735172029345,3095.4735172029345,0.0,0.0,False
4.5,68.82647958719689,15.613309392428677,0.3815569771991527,3.2608797075199325e-05,-0.0005945840344830543,9.998004559564455e-06,0.3142040322787204,0.3142040322787204,0.3159297669229365,0.3159297669229365,3475.112898681515,3475.112898681515,3095.451276953972,3095.451276953972,0.0,0.0,False
4.51,68.98262407985892,15.615589103904828,0.38155731180804514,3.4200635664674555e-05,-0.0005944899020070123,8.822865147578e-06,0.31420412478434734,0.31420412478434734,0.31592985726513545,0.31592985726513545,3475.092547443589,3475.092547443589,3095.4314016702047,3095.4314016702047,0.0,0.0,False
4.52,69.1387913685524,15.6178685985968,0.3815576590527547,3.5144862493233816e-05,-0.0005944076468264666,7.626739557248165e-06,0.3142042132238151,0.3142042132238151,0.31592993676321124,0.31592993676321124,3475.073090760684,3475.073090760684,3095.413912093531,3095.413912093531,0.0,0.0,False
4.53,69.29498145110567,15.620147875726817,0.38155801272971546,3.549649847954253e-05,-0.0005943373576446977,6.433390101017856e-06,0.3142042967408302,0.3142042967408302,0.3159300054927306,0.3159300054927306,3475.054717017354,3475.054717017354,3095.398791599273,3095.398791599273,0.0,0.0,False
4.54,69.45119432533909,15.622426934485812,0.3815583671990016,3.531306497212253e-05,-0.0005942788997401813,5.263729760136626e-06,0.3142043746322701,0.3142043746322701,0.3159300636783873,0.3159300636783873,3475.0375809005864,3475.0375809005864,3095.385990754803,3095.385990754803,0.0,0.0,False
4.55,69.60742998906473,15.62470577404792,0.381558717403907,3.465351383896988e-05,-0.0005942319436531952,4.1357929775998e-06,0.3142044463434122,0.3142044463434122,0.31593011167348817,0.31593011167348817,3475.0218044493163,3475.0218044493163,3095.3754318326064,3095.3754318326064,0.0,0.0,False
4.56,69.76368844008657,15.626984393583678,0.38155905888028707,3.357725071855167e-05,-0.000594195993892037,3.064759828665003e-06,0.31420451146148287,0.31420451146148287,0.3159301499399261,0.3159301499399261,3475.0074784737717,3475.0074784737717,3095.367013216267,3095.367013216267,0.0,0.0,False
4.57,69.91996967620021,15.62926279227186,0.3815593877566157,3.2143255221175716e-05,-0.0005941704171586649,2.06302684030785e-06,0.31420456970778027,0.31420456970778027,0.3159301790288779,0.3159301790288779,3474.9946642883447,3474.9946642883447,3095.36061364687,3095.36061364687,0.0,0.0,False
4.58,70.07627369519314,15.63154096930997,0.38155970074573736,3.040930011450976e-05,-0.0005941544696609741,1.1403177293561718e-06,0.31420462092862733,0.31420462092862733,0.31593019956242885,0.31593019956242885,3474.9833957019905,3474.9833957019905,3095.3560962656566,3095.3560962656566,0.0,0.0,False
4.59,70.23260049484497,15.633818923923355,0.3815599951293102,2.843126992804196e-05,-0.0005941473231457434,3.0382744115050883e-07,0.3142046650853994,0.3142046650853994,0.3159302122162867,0.3159302122162867,3474.9736812121346,3474.9736812121346,3095.35331241693,3095.35331241693,0.0,0.0,False
4.6,70.38895007292771,15.636096655372953,0.3815602687359266,2.6262577976531168e-05,-0.000594148089351513,-4.4160691998115584e-07,0.31420470224386116,0.31420470224386116,0.31593021770371205,0.31593021770371205,3474.9655063505493,3474.9655063505493,3095.352105183353,3095.352105183353,0.0,0.0,False
4.61,70.54532242720619,15.638374162961743,0.38156051991388834,2.395367953642214e-05,-0.0005941558426432976,-1.0933143790976264e-06,0.314204732563037,0.314204732563037,0.31593021676076083,0.31593021676076083,3474.958836131865,3474.958836131865,3095.352312632621,3095.352312632621,0.0,0.0,False
